"_id","nowfloor","destination","num"
"00216-20",20,14,5
"00216-21",21,6,14
"00216-22",22,5,4
"00216-23",23,26,8
"00216-24",24,3,14
"00216-25",25,27,11
"00216-26",26,16,11
"00216-27",27,20,9
"00217-01",1,24,7
"00217-02",2,13,3
"00217-03",3,14,6
"00217-04",4,22,12
"00217-05",5,9,6
"00217-06",6,1,4
"00217-07",7,18,11
"00217-08",8,16,14
"00217-09",9,20,7
"00217-10",10,23,7
"00217-11",11,19,12
"00217-12",12,17,8
"00217-13",13,12,13
"00217-14",14,21,12
"00217-15",15,11,5
"00217-16",16,10,10
"00217-17",17,15,6
"00217-18",18,8,9
"00217-19",19,7,5
"00217-20",20,27,5
"00217-21",21,25,7
"00217-22",22,5,13
"00217-23",23,6,8
"00217-24",24,26,13
"00217-25",25,2,5
"00217-26",26,4,14
"00217-27",27,3,3
"00218-01",1,6,7
"00218-02",2,1,6
"00218-03",3,5,11
"00218-04",4,15,7
"00218-05",5,27,9
"00218-06",6,19,5
"00218-07",7,20,13
"00218-08",8,12,4
"00218-09",9,23,10
"00218-10",10,24,13
"00218-11",11,13,11
"00218-12",12,18,3
"00218-13",13,10,3
"00218-14",14,11,8
"00218-15",15,8,3
"00218-16",16,7,4
"00218-17",17,22,11
"00218-18",18,14,12
"00218-19",19,16,13
"00218-20",20,21,11
"00218-21",21,25,8
"00218-22",22,2,13
"00218-23",23,3,14
"00218-24",24,4,8
"00218-25",25,26,12
"00218-26",26,17,9
"00218-27",27,9,11
"00219-01",1,23,7
"00219-02",2,6,6
"00219-03",3,5,12
"00219-04",4,9,8
"00219-05",5,14,14
"00219-06",6,7,12
"00219-07",7,12,8
"00219-08",8,3,7
"00219-09",9,10,4
"00219-10",10,11,12
"00219-11",11,24,8
"00219-12",12,4,9
"00219-13",13,2,11
"00219-14",14,18,7
"00219-15",15,19,11
"00219-16",16,8,13
"00219-17",17,26,8
"00219-18",18,13,8
"00219-19",19,22,11
"00219-20",20,27,11
"00219-21",21,25,7
"00219-22",22,16,10
"00219-23",23,20,12
"00219-24",24,1,13
"00219-25",25,21,9
"00219-26",26,17,11
"00219-27",27,15,12
"00220-01",1,21,13
"00220-02",2,25,4
"00220-03",3,17,14
"00220-04",4,3,14
"00220-05",5,7,9
"00220-06",6,26,10
"00220-07",7,10,14
"00220-08",8,24,12
"00220-09",9,18,12
"00220-10",10,20,5
"00220-11",11,14,7
"00220-12",12,15,5
"00220-13",13,8,11
"00220-14",14,23,8
"00220-15",15,12,13
"00220-16",16,27,8
"00220-17",17,16,13
"00220-18",18,4,3
"00220-19",19,22,3
"00220-20",20,5,8
"00220-21",21,6,11
"00220-22",22,1,4
"00220-23",23,19,6
"00220-24",24,2,4
"00220-25",25,9,11
"00220-26",26,13,7
"00220-27",27,11,11
"00221-01",1,23,11
"00221-02",2,3,14
"00221-03",3,9,6
"00221-04",4,26,9
"00221-05",5,13,3
"00221-06",6,20,3
"00221-07",7,22,6
"00221-08",8,27,13
"00221-09",9,5,6
"00221-10",10,18,11
"00221-11",11,25,12
"00221-12",12,15,6
"00221-13",13,7,14
"00221-14",14,21,9
"00221-15",15,19,10
"00221-16",16,4,12
"00221-17",17,24,5
"00221-18",18,14,7
"00221-19",19,1,4
"00221-20",20,6,12
"00221-21",21,10,8
"00221-22",22,12,8
"00221-23",23,8,4
"00221-24",24,11,12
"00221-25",25,2,8
"00221-26",26,16,5
"00221-27",27,17,8
"00222-01",1,6,14
"00222-02",2,10,11
"00222-03",3,20,10
"00222-04",4,2,7
"00222-05",5,27,10
"00222-06",6,5,11
"00222-07",7,15,13
"00222-08",8,16,6
"00222-09",9,4,3
"00222-10",10,19,12
"00222-11",11,13,7
"00222-12",12,17,10
"00222-13",13,21,12
"00222-14",14,1,9
"00222-15",15,18,6
"00222-16",16,3,4
"00222-17",17,26,11
"00222-18",18,22,5
"00222-19",19,14,10
"00222-20",20,11,7
"00222-21",21,24,14
"00222-22",22,9,12
"00222-23",23,7,8
"00222-24",24,25,3
"00222-25",25,12,9
"00222-26",26,23,9
"00222-27",27,8,13
"00223-01",1,23,11
"00223-02",2,20,12
"00223-03",3,7,5
"00223-04",4,26,3
"00223-05",5,16,6
"00223-06",6,15,5
"00223-07",7,14,4
"00223-08",8,25,5
"00223-09",9,5,10
"00223-10",10,19,5
"00223-11",11,24,8
"00223-12",12,17,6
"00223-13",13,12,3
"00223-14",14,2,6
"00223-15",15,10,4
"00223-16",16,1,4
"00223-17",17,9,3
"00223-18",18,13,6
"00223-19",19,6,9
"00223-20",20,18,6
"00223-21",21,27,11
"00223-22",22,8,9
"00223-23",23,21,7
"00223-24",24,3,13
"00223-25",25,11,7
"00223-26",26,22,6
"00223-27",27,4,10
"00224-01",1,8,5
"00224-02",2,7,5
"00224-03",3,9,12
"00224-04",4,6,10
"00224-05",5,19,9
"00224-06",6,12,4
"00224-07",7,14,13
"00224-08",8,13,7
"00224-09",9,27,12
"00224-10",10,4,11
"00224-11",11,23,6
"00224-12",12,5,13
"00224-13",13,10,11
"00224-14",14,22,8
"00224-15",15,25,3
"00224-16",16,2,3
"00224-17",17,21,14
"00224-18",18,26,10
"00224-19",19,18,8
"00224-20",20,16,13
"00224-21",21,17,10
"00224-22",22,3,5
"00224-23",23,24,10
"00224-24",24,11,8
"00224-25",25,1,11
"00224-26",26,15,5
"00224-27",27,20,14
"00225-01",1,16,7
"00225-02",2,20,14
"00225-03",3,9,8
"00225-04",4,26,4
"00225-05",5,23,8
"00225-06",6,22,10
"00225-07",7,5,7
"00225-08",8,6,9
"00225-09",9,11,7
"00225-10",10,21,12
"00225-11",11,14,9
"00225-12",12,2,11
"00225-13",13,15,7
"00225-14",14,3,14
"00225-15",15,7,3
"00225-16",16,4,3
"00225-17",17,10,7
"00225-18",18,25,10
"00225-19",19,27,5
"00225-20",20,18,3
"00225-21",21,8,12
"00225-22",22,12,11
"00225-23",23,1,6
"00225-24",24,17,7
"00225-25",25,19,3
"00225-26",26,24,12
"00225-27",27,13,10
"00226-01",1,5,6
"00226-02",2,12,4
"00226-03",3,25,4
"00226-04",4,27,4
"00226-05",5,14,9
"00226-06",6,3,3
"00226-07",7,22,6
"00226-08",8,19,4
"00226-09",9,11,6
"00226-10",10,2,6
"00226-11",11,8,4
"00226-12",12,24,3
"00226-13",13,26,9
"00226-14",14,13,10
"00226-15",15,18,11
"00226-16",16,15,5
"00226-17",17,20,13
"00226-18",18,4,8
"00226-19",19,9,3
"00226-20",20,21,4
"00226-21",21,17,13
"00226-22",22,6,7
"00226-23",23,1,8
"00226-24",24,10,13
"00226-25",25,23,5
"00226-26",26,7,12
"00226-27",27,16,7
"00227-01",1,4,11
"00227-02",2,13,5
"00227-03",3,21,8
"00227-04",4,7,14
"00227-05",5,15,4
"00227-06",6,20,4
"00227-07",7,10,7
"00227-08",8,23,4
"00227-09",9,17,14
"00227-10",10,8,11
"00227-11",11,6,8
"00227-12",12,1,3
"00227-13",13,25,5
"00227-14",14,3,14
"00227-15",15,18,3
"00227-16",16,9,9
"00227-17",17,26,9
"00227-18",18,27,14
"00227-19",19,14,4
"00227-20",20,12,9
"00227-21",21,19,9
"00227-22",22,5,5
"00227-23",23,24,5
"00227-24",24,22,7
"00227-25",25,2,8
"00227-26",26,11,3
"00227-27",27,16,3
"00228-01",1,14,14
"00228-02",2,8,4
"00228-03",3,20,10
"00228-04",4,16,6
"00228-05",5,15,14
"00228-06",6,11,5
"00228-07",7,1,7
"00228-08",8,4,5
"00228-09",9,25,4
"00228-10",10,5,14
"00228-11",11,23,5
"00228-12",12,21,6
"00228-13",13,26,6
"00228-14",14,9,14
"00228-15",15,22,4
"00228-16",16,27,6
"00228-17",17,7,3
"00228-18",18,2,9
"00228-19",19,3,10
"00228-20",20,24,9
"00228-21",21,12,13
"00228-22",22,18,6
"00228-23",23,17,11
"00228-24",24,10,6
"00228-25",25,6,8
"00228-26",26,19,9
"00228-27",27,13,9
"00229-01",1,9,9
"00229-02",2,18,6
"00229-03",3,25,11
"00229-04",4,17,3
"00229-05",5,14,9
"00229-06",6,15,7
"00229-07",7,13,5
"00229-08",8,16,8
"00229-09",9,23,4
"00229-10",10,20,5
"00229-11",11,24,3
"00229-12",12,11,6
"00229-13",13,4,5
"00229-14",14,21,5
"00229-15",15,5,14
"00229-16",16,8,11
"00229-17",17,2,9
"00229-18",18,27,10
"00229-19",19,7,13
"00229-20",20,22,4
"00229-21",21,19,10
"00229-22",22,10,5
"00229-23",23,3,11
"00229-24",24,26,4
"00229-25",25,6,13
"00229-26",26,12,3
"00229-27",27,1,14
"00230-01",1,18,14
"00230-02",2,11,4
"00230-03",3,12,10
"00230-04",4,5,6
"00230-05",5,22,4
"00230-06",6,15,11
"00230-07",7,13,10
"00230-08",8,4,11
"00230-09",9,20,4
"00230-10",10,6,3
"00230-11",11,10,12
"00230-12",12,27,14
"00230-13",13,1,13
"00230-14",14,2,14
"00230-15",15,24,11
"00230-16",16,19,7
"00230-17",17,21,7
"00230-18",18,7,7
"00230-19",19,23,12
"00230-20",20,3,12
"00230-21",21,26,3
"00230-22",22,9,14
"00230-23",23,14,3
"00230-24",24,8,5
"00230-25",25,17,14
"00230-26",26,16,10
"00230-27",27,25,12
"00231-01",1,14,4
"00231-02",2,24,6
"00231-03",3,27,11
"00231-04",4,18,13
"00231-05",5,4,4
"00231-06",6,21,8
"00231-07",7,15,13
"00231-08",8,19,3
"00231-09",9,10,13
"00231-10",10,20,3
"00231-11",11,2,11
"00231-12",12,25,4
"00231-13",13,26,9
"00231-14",14,23,11
"00231-15",15,3,14
"00231-16",16,8,13
"00231-17",17,6,10
"00231-18",18,22,4
"00231-19",19,17,9
"00231-20",20,16,4
"00231-21",21,11,7
"00231-22",22,5,10
"00231-23",23,7,14
"00231-24",24,1,5
"00231-25",25,9,3
"00231-26",26,12,13
"00231-27",27,13,12
"00232-01",1,21,12
"00232-02",2,5,4
"00232-03",3,26,4
"00232-04",4,8,13
"00232-05",5,25,12
"00232-06",6,14,4
"00232-07",7,12,10
"00232-08",8,23,14
"00232-09",9,13,14
"00232-10",10,4,3
"00232-11",11,24,8
"00232-12",12,10,14
"00232-13",13,22,6
"00232-14",14,17,12
"00232-15",15,9,5
"00232-16",16,1,13
"00232-17",17,15,4
"00232-18",18,27,5
"00232-19",19,6,9
"00232-20",20,7,10
"00232-21",21,3,11
"00232-22",22,2,4
"00232-23",23,18,13
"00232-24",24,19,6
"00232-25",25,11,6
"00232-26",26,20,9
"00232-27",27,16,7
"00233-01",1,27,3
"00233-02",2,24,13
"00233-03",3,17,13
"00233-04",4,10,13
"00233-05",5,26,4
"00233-06",6,3,8
"00233-07",7,11,4
"00233-08",8,1,9
"00233-09",9,23,12
"00233-10",10,25,10
"00233-11",11,15,12
"00233-12",12,13,5
"00233-13",13,7,11
"00233-14",14,16,8
"00233-15",15,14,11
"00233-16",16,6,13
"00233-17",17,18,8
"00233-18",18,8,13
"00233-19",19,4,13
"00233-20",20,22,3
"00233-21",21,2,12
"00233-22",22,21,5
"00233-23",23,5,12
"00233-24",24,20,9
"00233-25",25,9,11
"00233-26",26,12,5
"00233-27",27,19,6
"00234-01",1,4,5
"00234-02",2,22,7
"00234-03",3,2,6
"00234-04",4,26,4
"00234-05",5,11,7
"00234-06",6,3,8
"00234-07",7,24,13
"00234-08",8,14,6
"00234-09",9,16,10
"00234-10",10,12,8
"00234-11",11,19,3
"00234-12",12,6,11
"00234-13",13,9,8
"00234-14",14,23,14
"00234-15",15,13,10
"00234-16",16,17,11
"00234-17",17,20,7
"00234-18",18,15,13
"00234-19",19,10,7
"00234-20",20,18,4
"00234-21",21,7,8
"00234-22",22,8,4
"00234-23",23,5,11
"00234-24",24,25,3
"00234-25",25,27,11
"00234-26",26,21,13
"00234-27",27,1,8
"00235-01",1,7,13
"00235-02",2,1,4
"00235-03",3,19,8
"00235-04",4,10,9
"00235-05",5,14,9
"00235-06",6,5,14
"00235-07",7,25,11
"00235-08",8,16,13
"00235-09",9,22,9
"00235-10",10,23,5
"00235-11",11,21,7
"00235-12",12,15,4
"00235-13",13,12,9
"00235-14",14,27,13
"00235-15",15,18,7
"00235-16",16,4,3
"00235-17",17,3,8
"00235-18",18,13,8
"00235-19",19,2,6
"00235-20",20,9,4
"00235-21",21,24,7
"00235-22",22,17,5
"00235-23",23,6,12
"00235-24",24,11,10
"00235-25",25,8,7
"00235-26",26,20,14
"00235-27",27,26,10
"00236-01",1,14,4
"00236-02",2,18,3
"00236-03",3,5,8
"00236-04",4,27,10
"00236-05",5,11,14
"00236-06",6,8,10
"00236-07",7,26,13
"00236-08",8,25,3
"00236-09",9,19,5
"00236-10",10,20,14
"00236-11",11,21,5
"00236-12",12,22,12
"00236-13",13,15,13
"00236-14",14,23,11
"00236-15",15,10,7
"00236-16",16,17,14
"00236-17",17,4,7
"00236-18",18,13,3
"00236-19",19,16,10
"00236-20",20,6,10
"00236-21",21,12,10
"00236-22",22,2,14
"00236-23",23,24,5
"00236-24",24,1,5
"00236-25",25,3,5
"00236-26",26,7,4
"00236-27",27,9,6
"00237-01",1,22,3
"00237-02",2,21,8
"00237-03",3,19,9
"00237-04",4,9,3
"00237-05",5,14,10
"00237-06",6,17,6
"00237-07",7,8,3
"00237-08",8,4,3
"00237-09",9,23,11
"00237-10",10,7,3
"00237-11",11,10,10
"00237-12",12,25,13
"00237-13",13,24,14
"00237-14",14,5,14
"00237-15",15,6,7
"00237-16",16,11,4
"00237-17",17,2,3
"00237-18",18,16,5
"00237-19",19,3,10
"00237-20",20,1,5
"00237-21",21,15,13
"00237-22",22,13,7
"00237-23",23,12,5
"00237-24",24,26,13
"00237-25",25,27,10
"00237-26",26,20,14
"00237-27",27,18,8
"00238-01",1,7,6
"00238-02",2,13,14
"00238-03",3,11,3
"00238-04",4,25,3
"00238-05",5,17,10
"00238-06",6,4,7
"00238-07",7,24,10
"00238-08",8,10,10
"00238-09",9,19,6
"00238-10",10,12,14
"00238-11",11,3,13
"00238-12",12,15,5
"00238-13",13,23,3
"00238-14",14,8,14
"00238-15",15,9,11
"00238-16",16,27,14
"00238-17",17,16,6
"00238-18",18,14,13
"00238-19",19,20,5
"00238-20",20,18,3
"00238-21",21,2,8
"00238-22",22,26,6
"00238-23",23,5,7
"00238-24",24,21,3
"00238-25",25,1,3
"00238-26",26,22,12
"00238-27",27,6,5
"00239-01",1,6,12
"00239-02",2,5,9
"00239-03",3,4,14
"00239-04",4,22,13
"00239-05",5,17,6
"00239-06",6,8,4
"00239-07",7,12,4
"00239-08",8,9,10
"00239-09",9,23,11
"00239-10",10,14,10
"00239-11",11,15,7
"00239-12",12,2,8
"00239-13",13,1,8
"00239-14",14,16,7
"00239-15",15,13,8
"00239-16",16,19,12
"00239-17",17,21,13
"00239-18",18,3,13
"00239-19",19,24,14
"00239-20",20,27,4
"00239-21",21,10,10
"00239-22",22,7,7
"00239-23",23,11,10
"00239-24",24,25,14
"00239-25",25,26,12
"00239-26",26,18,8
"00239-27",27,20,14
"00240-01",1,24,11
"00240-02",2,7,4
"00240-03",3,22,10
"00240-04",4,25,8
"00240-05",5,6,9
"00240-06",6,3,4
"00240-07",7,19,11
"00240-08",8,26,4
"00240-09",9,14,9
"00240-10",10,9,14
"00240-11",11,21,13
"00240-12",12,23,14
"00240-13",13,12,8
"00240-14",14,8,9
"00240-15",15,13,4
"00240-16",16,11,8
"00240-17",17,27,11
"00240-18",18,20,13
"00240-19",19,16,3
"00240-20",20,1,14
"00240-21",21,18,3
"00240-22",22,5,7
"00240-23",23,2,8
"00240-24",24,10,6
"00240-25",25,17,7
"00240-26",26,15,5
"00240-27",27,4,14
"00241-01",1,21,4
"00241-02",2,8,7
"00241-03",3,10,4
"00241-04",4,15,4
"00241-05",5,14,10
"00241-06",6,27,8
"00241-07",7,9,10
"00241-08",8,26,13
"00241-09",9,22,10
"00241-10",10,23,5
"00241-11",11,12,11
"00241-12",12,24,6
"00241-13",13,6,4
"00241-14",14,25,13
"00241-15",15,3,5
"00241-16",16,18,5
"00241-17",17,11,9
"00241-18",18,1,3
"00241-19",19,5,13
"00241-20",20,7,14
"00241-21",21,19,3
"00241-22",22,2,4
"00241-23",23,4,3
"00241-24",24,17,8
"00241-25",25,16,12
"00241-26",26,13,9
"00241-27",27,20,3
"00242-01",1,7,6
"00242-02",2,27,13
"00242-03",3,8,11
"00242-04",4,26,5
"00242-05",5,19,14
"00242-06",6,13,3
"00242-07",7,14,12
"00242-08",8,6,9
"00242-09",9,22,14
"00242-10",10,5,13
"00242-11",11,17,11
"00242-12",12,2,5
"00242-13",13,3,9
"00242-14",14,16,11
"00242-15",15,9,7
"00242-16",16,21,5
"00242-17",17,12,11
"00242-18",18,15,3
"00242-19",19,1,11
"00242-20",20,11,10
"00242-21",21,10,10
"00242-22",22,24,7
"00242-23",23,25,9
"00242-24",24,18,10
"00242-25",25,20,6
"00242-26",26,23,7
"00242-27",27,4,3
"00243-01",1,23,10
"00243-02",2,22,7
"00243-03",3,4,11
"00243-04",4,24,12
"00243-05",5,14,13
"00243-06",6,17,9
"00243-07",7,13,13
"00243-08",8,19,12
"00243-09",9,5,11
"00243-10",10,9,5
"00243-11",11,12,6
"00243-12",12,16,6
"00243-13",13,1,9
"00243-14",14,25,11
"00243-15",15,6,3
"00243-16",16,18,12
"00243-17",17,3,7
"00243-18",18,11,3
"00243-19",19,27,10
"00243-20",20,15,3
"00243-21",21,2,13
"00243-22",22,7,11
"00243-23",23,26,5
"00243-24",24,10,6
"00243-25",25,20,10
"00243-26",26,8,4
"00243-27",27,21,4
"00244-01",1,5,13
"00244-02",2,17,12
"00244-03",3,12,4
"00244-04",4,25,6
"00244-05",5,20,14
"00244-06",6,2,7
"00244-07",7,19,7
"00244-08",8,23,8
"00244-09",9,16,11
"00244-10",10,1,7
"00244-11",11,18,13
"00244-12",12,11,5
"00244-13",13,27,8
"00244-14",14,7,10
"00244-15",15,10,12
"00244-16",16,14,12
"00244-17",17,22,8
"00244-18",18,8,7
"00244-19",19,15,14
"00244-20",20,3,4
"00244-21",21,13,10
"00244-22",22,6,4
"00244-23",23,4,12
"00244-24",24,9,6
"00244-25",25,24,3
"00244-26",26,21,13
"00244-27",27,26,4
"00245-01",1,9,4
"00245-02",2,8,5
"00245-03",3,24,13
"00245-04",4,10,7
"00245-05",5,14,13
"00245-06",6,15,8
"00245-07",7,13,11
"00245-08",8,23,8
"00245-09",9,12,9
"00245-10",10,6,10
"00245-11",11,26,9
"00245-12",12,19,13
"00245-13",13,3,9
"00245-14",14,18,8
"00245-15",15,21,12
"00245-16",16,17,10
"00245-17",17,2,13
"00245-18",18,1,4
"00245-19",19,27,4
"00245-20",20,22,4
"00245-21",21,16,7
"00245-22",22,25,4
"00245-23",23,5,10
"00245-24",24,7,14
"00245-25",25,4,14
"00245-26",26,11,14
"00245-27",27,20,6
"00246-01",1,20,13
"00246-02",2,13,12
"00246-03",3,23,11
"00246-04",4,1,9
"00246-05",5,26,14
"00246-06",6,11,12
"00246-07",7,4,7
"00246-08",8,9,12
"00246-09",9,22,8
"00246-10",10,2,11
"00246-11",11,6,4
"00246-12",12,27,14
"00246-13",13,25,12
"00246-14",14,15,14
"00246-15",15,24,7
"00246-16",16,21,7
"00246-17",17,12,8
"00246-18",18,3,3
"00246-19",19,16,13
"00246-20",20,17,12
"00246-21",21,8,6
"00246-22",22,5,8
"00246-23",23,18,8
"00246-24",24,14,8
"00246-25",25,10,10
"00246-26",26,19,12
"00246-27",27,7,14
"00247-01",1,22,13
"00247-02",2,7,9
"00247-03",3,25,14
"00247-04",4,27,9
"00247-05",5,3,11
"00247-06",6,12,9
"00247-07",7,1,7
"00247-08",8,24,14
"00247-09",9,18,9
"00247-10",10,5,7
"00247-11",11,19,6
"00247-12",12,21,13
"00247-13",13,6,10
"00247-14",14,13,11
"00247-15",15,4,5
"00247-16",16,23,12
"00247-17",17,2,3
"00247-18",18,8,7
"00247-19",19,16,5
"00247-20",20,15,8
"00247-21",21,14,7
"00247-22",22,11,5
"00247-23",23,17,11
"00247-24",24,20,5
"00247-25",25,26,8
"00247-26",26,9,10
"00247-27",27,10,11
"00248-01",1,8,6
"00248-02",2,20,13
"00248-03",3,22,13
"00248-04",4,18,11
"00248-05",5,26,5
"00248-06",6,7,9
"00248-07",7,6,12
"00248-08",8,14,12
"00248-09",9,10,9
"00248-10",10,2,9
"00248-11",11,5,11
"00248-12",12,23,13
"00248-13",13,12,3
"00248-14",14,27,8
"00248-15",15,24,10
"00248-16",16,1,4
"00248-17",17,4,3
"00248-18",18,19,8
"00248-19",19,3,6
"00248-20",20,21,3
"00248-21",21,9,10
"00248-22",22,25,14
"00248-23",23,15,5
"00248-24",24,16,5
"00248-25",25,13,13
"00248-26",26,11,12
"00248-27",27,17,7
"00249-01",1,16,8
"00249-02",2,3,6
"00249-03",3,25,12
"00249-04",4,22,4
"00249-05",5,12,7
"00249-06",6,18,7
"00249-07",7,14,8
"00249-08",8,4,11
"00249-09",9,13,4
"00249-10",10,26,8
"00249-11",11,7,9
"00249-12",12,6,11
"00249-13",13,17,13
"00249-14",14,21,10
"00249-15",15,9,5
"00249-16",16,1,3
"00249-17",17,15,4
"00249-18",18,23,6
"00249-19",19,24,6
"00249-20",20,19,7
"00249-21",21,11,10
"00249-22",22,10,5
"00249-23",23,8,11
"00249-24",24,20,9
"00249-25",25,5,6
"00249-26",26,27,11
"00249-27",27,2,8
"00250-01",1,17,5
"00250-02",2,18,4
"00250-03",3,6,3
"00250-04",4,9,8
"00250-05",5,26,13
"00250-06",6,13,3
"00250-07",7,2,6
"00250-08",8,19,7
"00250-09",9,1,13
"00250-10",10,16,10
"00250-11",11,20,3
"00250-12",12,21,11
"00250-13",13,14,14
"00250-14",14,15,4
"00250-15",15,24,14
"00250-16",16,8,5
"00250-17",17,25,7
"00250-18",18,22,3
"00250-19",19,12,7
"00250-20",20,4,7
"00250-21",21,27,11
"00250-22",22,23,5
"00250-23",23,3,9
"00250-24",24,5,3
"00250-25",25,10,14
"00250-26",26,11,11
"00250-27",27,7,11
"00251-01",1,6,7
"00251-02",2,7,8
"00251-03",3,25,10
"00251-04",4,21,11
"00251-05",5,15,7
"00251-06",6,26,12
"00251-07",7,22,13
"00251-08",8,19,13
"00251-09",9,1,6
"00251-10",10,16,10
"00251-11",11,23,9
"00251-12",12,5,14
"00251-13",13,20,6
"00251-14",14,18,4
"00251-15",15,10,4
"00251-16",16,14,12
"00251-17",17,13,14
"00251-18",18,27,7
"00251-19",19,12,14
"00251-20",20,3,5
"00251-21",21,4,11
"00251-22",22,17,12
"00251-23",23,11,10
"00251-24",24,9,4
"00251-25",25,8,4
"00251-26",26,24,7
"00251-27",27,2,4
"00252-01",1,27,7
"00252-02",2,22,13
"00252-03",3,19,6
"00252-04",4,13,11
"00252-05",5,4,11
"00252-06",6,11,11
"00252-07",7,17,6
"00252-08",8,9,10
"00252-09",9,20,9
"00252-10",10,6,11
"00252-11",11,25,12
"00252-12",12,14,10
"00252-13",13,23,13
"00252-14",14,5,14
"00252-15",15,3,4
"00252-16",16,1,5
"00252-17",17,24,11
"00252-18",18,2,12
"00252-19",19,16,14
"00252-20",20,18,5
"00252-21",21,15,3
"00252-22",22,7,10
"00252-23",23,10,11
"00252-24",24,8,8
"00252-25",25,21,12
"00252-26",26,12,12
"00252-27",27,26,4
"00253-01",1,11,13
"00253-02",2,13,7
"00253-03",3,2,3
"00253-04",4,20,5
"00253-05",5,15,4
"00253-06",6,24,5
"00253-07",7,14,7
"00253-08",8,10,13
"00253-09",9,1,4
"00253-10",10,8,13
"00253-11",11,27,13
"00253-12",12,4,3
"00253-13",13,3,4
"00253-14",14,19,10
"00253-15",15,22,7
"00253-16",16,5,6
"00253-17",17,9,7
"00253-18",18,26,12
"00253-19",19,18,9
"00253-20",20,12,14
"00253-21",21,6,14
"00253-22",22,23,9
"00253-23",23,25,9
"00253-24",24,21,12
"00253-25",25,16,13
"00253-26",26,7,14
"00253-27",27,17,9
"00254-01",1,4,14
"00254-02",2,18,8
"00254-03",3,21,6
"00254-04",4,7,9
"00254-05",5,22,13
"00254-06",6,12,3
"00254-07",7,11,3
"00254-08",8,14,14
"00254-09",9,10,13
"00254-10",10,8,12
"00254-11",11,25,9
"00254-12",12,13,11
"00254-13",13,2,12
"00254-14",14,1,6
"00254-15",15,27,8
"00254-16",16,19,4
"00254-17",17,24,4
"00254-18",18,16,13
"00254-19",19,5,5
"00254-20",20,6,5
"00254-21",21,20,4
"00254-22",22,17,4
"00254-23",23,26,3
"00254-24",24,9,6
"00254-25",25,23,7
"00254-26",26,15,3
"00254-27",27,3,11
"00255-01",1,19,3
"00255-02",2,1,10
"00255-03",3,13,10
"00255-04",4,10,7
"00255-05",5,27,12
"00255-06",6,11,12
"00255-07",7,15,6
"00255-08",8,4,9
"00255-09",9,17,5
"00255-10",10,24,5
"00255-11",11,25,10
"00255-12",12,9,4
"00255-13",13,2,4
"00255-14",14,26,7
"00255-15",15,7,8
"00255-16",16,14,4
"00255-17",17,8,4
"00255-18",18,21,8
"00255-19",19,16,8
"00255-20",20,22,4
"00255-21",21,12,5
"00255-22",22,20,6
"00255-23",23,6,4
"00255-24",24,23,14
"00255-25",25,3,7
"00255-26",26,18,3
"00255-27",27,5,5
"00256-01",1,10,4
"00256-02",2,21,11
"00256-03",3,24,13
"00256-04",4,12,5
"00256-05",5,16,8
"00256-06",6,13,7
"00256-07",7,4,6
"00256-08",8,11,11
"00256-09",9,8,13
"00256-10",10,23,8
"00256-11",11,15,4
"00256-12",12,22,11
"00256-13",13,5,6
"00256-14",14,26,7
"00256-15",15,2,10
"00256-16",16,7,13
"00256-17",17,20,5
"00256-18",18,3,7
"00256-19",19,27,13
"00256-20",20,1,10
"00256-21",21,6,6
"00256-22",22,25,14
"00256-23",23,17,8
"00256-24",24,18,8
"00256-25",25,19,8
"00256-26",26,14,13
"00256-27",27,9,13
"00257-01",1,2,10
"00257-02",2,22,3
"00257-03",3,7,5
"00257-04",4,26,3
"00257-05",5,15,14
"00257-06",6,27,8
"00257-07",7,23,12
"00257-08",8,11,4
"00257-09",9,12,8
"00257-10",10,18,11
"00257-11",11,4,4
"00257-12",12,14,6
"00257-13",13,21,5
"00257-14",14,5,10
"00257-15",15,25,3
"00257-16",16,8,9
"00257-17",17,13,4
"00257-18",18,19,4
"00257-19",19,6,12
"00257-20",20,1,6
"00257-21",21,24,11
"00257-22",22,17,7
"00257-23",23,10,5
"00257-24",24,20,9
"00257-25",25,16,6
"00257-26",26,9,11
"00257-27",27,3,9
"00258-01",1,17,5
"00258-02",2,16,14
"00258-03",3,15,13
"00258-04",4,1,7
"00258-05",5,22,3
"00258-06",6,24,11
"00258-07",7,4,9
"00258-08",8,13,6
"00258-09",9,25,5
"00258-10",10,27,9
"00258-11",11,7,14
"00258-12",12,6,4
"00258-13",13,21,11
"00258-14",14,2,14
"00258-15",15,8,7
"00258-16",16,11,4
"00258-17",17,10,3
"00258-18",18,19,3
"00258-19",19,3,7
"00258-20",20,26,6
"00258-21",21,5,3
"00258-22",22,14,8
"00258-23",23,12,5
"00258-24",24,23,4
"00258-25",25,20,9
"00258-26",26,9,4
"00258-27",27,18,13
"00259-01",1,2,11
"00259-02",2,25,9
"00259-03",3,26,11
"00259-04",4,19,5
"00259-05",5,18,11
"00259-06",6,27,13
"00259-07",7,16,11
"00259-08",8,24,14
"00259-09",9,13,12
"00259-10",10,3,6
"00259-11",11,17,7
"00259-12",12,5,5
"00259-13",13,22,7
"00259-14",14,9,8
"00259-15",15,14,13
"00259-16",16,7,9
"00259-17",17,1,11
"00259-18",18,20,9
"00259-19",19,21,6
"00259-20",20,4,8
"00259-21",21,12,4
"00259-22",22,15,12
"00259-23",23,6,6
